counter,block_x,block_y,block_z,block_type,bot_x,bot_y,bot_z,bot_pitch,bot_yaw
6123,5,7,8,4,0.5,2.001,-9.5,0,180
6124,6,7,8,4,0.5,2.001,-9.5,0,180
6125,7,7,8,4,0.5,2.001,-9.5,0,180
6126,8,7,8,4,0.5,2.001,-9.5,0,180
6127,9,7,8,4,0.5,2.001,-9.5,0,180
6128,10,7,8,4,0.5,2.001,-9.5,0,180
6129,-10,8,8,4,0.5,2.001,-9.5,0,180
6130,-9,8,8,4,0.5,2.001,-9.5,0,180
6131,-8,8,8,4,0.5,2.001,-9.5,0,180
6132,-7,8,8,4,0.5,2.001,-9.5,0,180
6133,-6,8,8,4,0.5,2.001,-9.5,0,180
6134,-5,8,8,4,0.5,2.001,-9.5,0,180
6135,-4,8,8,4,0.5,2.001,-9.5,0,180
6136,-3,8,8,4,0.5,2.001,-9.5,0,180
6137,-2,8,8,4,0.5,2.001,-9.5,0,180
6138,-1,8,8,4,0.5,2.001,-9.5,0,180
6139,0,8,8,4,0.5,2.001,-9.5,0,180
6140,1,8,8,4,0.5,2.001,-9.5,0,180
6141,2,8,8,4,0.5,2.001,-9.5,0,180
6142,3,8,8,4,0.5,2.001,-9.5,0,180
6143,4,8,8,4,0.5,2.001,-9.5,0,180
6144,5,8,8,4,0.5,2.001,-9.5,0,180
6145,6,8,8,4,0.5,2.001,-9.5,0,180
6146,7,8,8,4,0.5,2.001,-9.5,0,180
6147,8,8,8,4,0.5,2.001,-9.5,0,180
6148,9,8,8,4,0.5,2.001,-9.5,0,180
6149,10,8,8,4,0.5,2.001,-9.5,0,180
6150,-10,9,8,4,0.5,2.001,-9.5,0,180
6151,-9,9,8,4,0.5,2.001,-9.5,0,180
6152,-8,9,8,4,0.5,2.001,-9.5,0,180
6153,-7,9,8,4,0.5,2.001,-9.5,0,180
6154,-6,9,8,4,0.5,2.001,-9.5,0,180
6155,-5,9,8,4,0.5,2.001,-9.5,0,180
6156,-4,9,8,4,0.5,2.001,-9.5,0,180
6157,-3,9,8,4,0.5,2.001,-9.5,0,180
6158,-2,9,8,4,0.5,2.001,-9.5,0,180
6159,-1,9,8,4,0.5,2.001,-9.5,0,180
6160,0,9,8,4,0.5,2.001,-9.5,0,180
6161,1,9,8,4,0.5,2.001,-9.5,0,180
6162,2,9,8,4,0.5,2.001,-9.5,0,180
6163,3,9,8,4,0.5,2.001,-9.5,0,180
6164,4,9,8,4,0.5,2.001,-9.5,0,180
6165,5,9,8,4,0.5,2.001,-9.5,0,180
6166,6,9,8,4,0.5,2.001,-9.5,0,180
6167,7,9,8,4,0.5,2.001,-9.5,0,180
6168,8,9,8,4,0.5,2.001,-9.5,0,180
6169,9,9,8,4,0.5,2.001,-9.5,0,180
6170,10,9,8,4,0.5,2.001,-9.5,0,180
6171,-10,3,9,4,0.5,2.001,-9.5,0,180
6172,-9,3,9,4,0.5,2.001,-9.5,0,180
6173,-8,3,9,4,0.5,2.001,-9.5,0,180
6174,-7,3,9,4,0.5,2.001,-9.5,0,180
6175,-6,3,9,4,0.5,2.001,-9.5,0,180
6176,-5,3,9,4,0.5,2.001,-9.5,0,180
6177,-4,3,9,4,0.5,2.001,-9.5,0,180
6178,-3,3,9,4,0.5,2.001,-9.5,0,180
6179,-2,3,9,4,0.5,2.001,-9.5,0,180
6180,-1,3,9,4,0.5,2.001,-9.5,0,180
6181,0,3,9,4,0.5,2.001,-9.5,0,180
6182,1,3,9,4,0.5,2.001,-9.5,0,180
6183,2,3,9,4,0.5,2.001,-9.5,0,180
6184,3,3,9,4,0.5,2.001,-9.5,0,180
6185,4,3,9,4,0.5,2.001,-9.5,0,180
6186,5,3,9,4,0.5,2.001,-9.5,0,180
6187,6,3,9,4,0.5,2.001,-9.5,0,180
6188,7,3,9,4,0.5,2.001,-9.5,0,180
6189,8,3,9,4,0.5,2.001,-9.5,0,180
6190,9,3,9,4,0.5,2.001,-9.5,0,180
6191,10,3,9,4,0.5,2.001,-9.5,0,180
6192,-10,4,9,4,0.5,2.001,-9.5,0,180
6193,-9,4,9,4,0.5,2.001,-9.5,0,180
6194,-8,4,9,4,0.5,2.001,-9.5,0,180
6195,-7,4,9,4,0.5,2.001,-9.5,0,180
6196,-6,4,9,4,0.5,2.001,-9.5,0,180
6197,-5,4,9,4,0.5,2.001,-9.5,0,180
6198,-4,4,9,4,0.5,2.001,-9.5,0,180
6199,-3,4,9,4,0.5,2.001,-9.5,0,180
6200,-2,4,9,4,0.5,2.001,-9.5,0,180
6201,-1,4,9,4,0.5,2.001,-9.5,0,180
6202,0,4,9,4,0.5,2.001,-9.5,0,180
6203,1,4,9,4,0.5,2.001,-9.5,0,180
6204,2,4,9,4,0.5,2.001,-9.5,0,180
6205,3,4,9,4,0.5,2.001,-9.5,0,180
6206,4,4,9,4,0.5,2.001,-9.5,0,180
6207,5,4,9,4,0.5,2.001,-9.5,0,180
6208,6,4,9,4,0.5,2.001,-9.5,0,180
6209,7,4,9,4,0.5,2.001,-9.5,0,180
6210,8,4,9,4,0.5,2.001,-9.5,0,180
6211,9,4,9,4,0.5,2.001,-9.5,0,180
6212,10,4,9,4,0.5,2.001,-9.5,0,180
6213,-10,5,9,4,0.5,2.001,-9.5,0,180
6214,-9,5,9,4,0.5,2.001,-9.5,0,180
6215,-8,5,9,4,0.5,2.001,-9.5,0,180
6216,-7,5,9,4,0.5,2.001,-9.5,0,180
6217,-6,5,9,4,0.5,2.001,-9.5,0,180
6218,-5,5,9,4,0.5,2.001,-9.5,0,180
6219,-4,5,9,4,0.5,2.001,-9.5,0,180
6220,-3,5,9,4,0.5,2.001,-9.5,0,180
6221,-2,5,9,4,0.5,2.001,-9.5,0,180
6222,-1,5,9,4,0.5,2.001,-9.5,0,180
6223,0,5,9,4,0.5,2.001,-9.5,0,180
6224,1,5,9,4,0.5,2.001,-9.5,0,180
6225,2,5,9,4,0.5,2.001,-9.5,0,180
6226,3,5,9,4,0.5,2.001,-9.5,0,180
6227,4,5,9,4,0.5,2.001,-9.5,0,180
6228,5,5,9,4,0.5,2.001,-9.5,0,180
6229,6,5,9,4,0.5,2.001,-9.5,0,180
6230,7,5,9,4,0.5,2.001,-9.5,0,180
6231,8,5,9,4,0.5,2.001,-9.5,0,180
6232,9,5,9,4,0.5,2.001,-9.5,0,180
6233,10,5,9,4,0.5,2.001,-9.5,0,180
6234,-10,6,9,4,0.5,2.001,-9.5,0,180
6235,-9,6,9,4,0.5,2.001,-9.5,0,180
6236,-8,6,9,4,0.5,2.001,-9.5,0,180
6237,-7,6,9,4,0.5,2.001,-9.5,0,180
6238,-6,6,9,4,0.5,2.001,-9.5,0,180
6239,-5,6,9,4,0.5,2.001,-9.5,0,180
6240,-4,6,9,4,0.5,2.001,-9.5,0,180
6241,-3,6,9,4,0.5,2.001,-9.5,0,180
6242,-2,6,9,4,0.5,2.001,-9.5,0,180
6243,-1,6,9,4,0.5,2.001,-9.5,0,180
6244,0,6,9,4,0.5,2.001,-9.5,0,180
6245,1,6,9,4,0.5,2.001,-9.5,0,180
6246,2,6,9,4,0.5,2.001,-9.5,0,180
6247,3,6,9,4,0.5,2.001,-9.5,0,180
6248,4,6,9,4,0.5,2.001,-9.5,0,180
6249,5,6,9,4,0.5,2.001,-9.5,0,180
6250,6,6,9,4,0.5,2.001,-9.5,0,180
6251,7,6,9,4,0.5,2.001,-9.5,0,180
6252,8,6,9,4,0.5,2.001,-9.5,0,180
6253,9,6,9,4,0.5,2.001,-9.5,0,180
6254,10,6,9,4,0.5,2.001,-9.5,0,180
6255,-10,7,9,4,0.5,2.001,-9.5,0,180
6256,-9,7,9,4,0.5,2.001,-9.5,0,180
6257,-8,7,9,4,0.5,2.001,-9.5,0,180
6258,-7,7,9,4,0.5,2.001,-9.5,0,180
6259,-6,7,9,4,0.5,2.001,-9.5,0,180
6260,-5,7,9,4,0.5,2.001,-9.5,0,180
6261,-4,7,9,4,0.5,2.001,-9.5,0,180
6262,-3,7,9,4,0.5,2.001,-9.5,0,180
6263,-2,7,9,4,0.5,2.001,-9.5,0,180
6264,-1,7,9,4,0.5,2.001,-9.5,0,180
6265,0,7,9,4,0.5,2.001,-9.5,0,180
6266,1,7,9,4,0.5,2.001,-9.5,0,180
6267,2,7,9,4,0.5,2.001,-9.5,0,180
6268,3,7,9,4,0.5,2.001,-9.5,0,180
6269,4,7,9,4,0.5,2.001,-9.5,0,180
6270,5,7,9,4,0.5,2.001,-9.5,0,180
6271,6,7,9,4,0.5,2.001,-9.5,0,180
6272,7,7,9,4,0.5,2.001,-9.5,0,180
6273,8,7,9,4,0.5,2.001,-9.5,0,180
6274,9,7,9,4,0.5,2.001,-9.5,0,180
6275,10,7,9,4,0.5,2.001,-9.5,0,180
6276,-10,8,9,4,0.5,2.001,-9.5,0,180
6277,-9,8,9,4,0.5,2.001,-9.5,0,180
6278,-8,8,9,4,0.5,2.001,-9.5,0,180
6279,-7,8,9,4,0.5,2.001,-9.5,0,180
6280,-6,8,9,4,0.5,2.001,-9.5,0,180
6281,-5,8,9,4,0.5,2.001,-9.5,0,180
6282,-4,8,9,4,0.5,2.001,-9.5,0,180
6283,-3,8,9,4,0.5,2.001,-9.5,0,180
6284,-2,8,9,4,0.5,2.001,-9.5,0,180
6285,-1,8,9,4,0.5,2.001,-9.5,0,180
6286,0,8,9,4,0.5,2.001,-9.5,0,180
6287,1,8,9,4,0.5,2.001,-9.5,0,180
6288,2,8,9,4,0.5,2.001,-9.5,0,180
6289,3,8,9,4,0.5,2.001,-9.5,0,180
6290,4,8,9,4,0.5,2.001,-9.5,0,180
6291,5,8,9,4,0.5,2.001,-9.5,0,180
6292,6,8,9,4,0.5,2.001,-9.5,0,180
6293,7,8,9,4,0.5,2.001,-9.5,0,180
6294,8,8,9,4,0.5,2.001,-9.5,0,180
6295,9,8,9,4,0.5,2.001,-9.5,0,180
6296,10,8,9,4,0.5,2.001,-9.5,0,180
6297,-10,9,9,4,0.5,2.001,-9.5,0,180
6298,-9,9,9,4,0.5,2.001,-9.5,0,180
6299,-8,9,9,4,0.5,2.001,-9.5,0,180
6300,-7,9,9,4,0.5,2.001,-9.5,0,180
6301,-6,9,9,4,0.5,2.001,-9.5,0,180
6302,-5,9,9,4,0.5,2.001,-9.5,0,180
6303,-4,9,9,4,0.5,2.001,-9.5,0,180
6304,-3,9,9,4,0.5,2.001,-9.5,0,180
6305,-2,9,9,4,0.5,2.001,-9.5,0,180
6306,-1,9,9,4,0.5,2.001,-9.5,0,180
6307,0,9,9,4,0.5,2.001,-9.5,0,180
6308,1,9,9,4,0.5,2.001,-9.5,0,180
6309,2,9,9,4,0.5,2.001,-9.5,0,180
6310,3,9,9,4,0.5,2.001,-9.5,0,180
6311,4,9,9,4,0.5,2.001,-9.5,0,180
6312,5,9,9,4,0.5,2.001,-9.5,0,180
6313,6,9,9,4,0.5,2.001,-9.5,0,180
6314,7,9,9,4,0.5,2.001,-9.5,0,180
6315,8,9,9,4,0.5,2.001,-9.5,0,180
6316,9,9,9,4,0.5,2.001,-9.5,0,180
6317,10,9,9,4,0.5,2.001,-9.5,0,180
6318,-10,3,10,4,0.5,2.001,-9.5,0,180
6319,-9,3,10,4,0.5,2.001,-9.5,0,180
6320,-8,3,10,4,0.5,2.001,-9.5,0,180
6321,-7,3,10,4,0.5,2.001,-9.5,0,180
6322,-6,3,10,4,0.5,2.001,-9.5,0,180
6323,-5,3,10,4,0.5,2.001,-9.5,0,180
6324,-4,3,10,4,0.5,2.001,-9.5,0,180
6325,-3,3,10,4,0.5,2.001,-9.5,0,180
6326,-2,3,10,4,0.5,2.001,-9.5,0,180
6327,-1,3,10,4,0.5,2.001,-9.5,0,180
6328,0,3,10,4,0.5,2.001,-9.5,0,180
6329,1,3,10,4,0.5,2.001,-9.5,0,180
6330,2,3,10,4,0.5,2.001,-9.5,0,180
6331,3,3,10,4,0.5,2.001,-9.5,0,180
6332,4,3,10,4,0.5,2.001,-9.5,0,180
6333,5,3,10,4,0.5,2.001,-9.5,0,180
6334,6,3,10,4,0.5,2.001,-9.5,0,180
6335,7,3,10,4,0.5,2.001,-9.5,0,180
6336,8,3,10,4,0.5,2.001,-9.5,0,180
6337,9,3,10,4,0.5,2.001,-9.5,0,180
6338,10,3,10,4,0.5,2.001,-9.5,0,180
6339,-10,4,10,4,0.5,2.001,-9.5,0,180
6340,-9,4,10,4,0.5,2.001,-9.5,0,180
6341,-8,4,10,4,0.5,2.001,-9.5,0,180
6342,-7,4,10,4,0.5,2.001,-9.5,0,180
6343,-6,4,10,4,0.5,2.001,-9.5,0,180
6344,-5,4,10,4,0.5,2.001,-9.5,0,180
6345,-4,4,10,4,0.5,2.001,-9.5,0,180
6346,-3,4,10,4,0.5,2.001,-9.5,0,180
6347,-2,4,10,4,0.5,2.001,-9.5,0,180
6348,-1,4,10,4,0.5,2.001,-9.5,0,180
6349,0,4,10,4,0.5,2.001,-9.5,0,180
6350,1,4,10,4,0.5,2.001,-9.5,0,180
6351,2,4,10,4,0.5,2.001,-9.5,0,180
6352,3,4,10,4,0.5,2.001,-9.5,0,180
6353,4,4,10,4,0.5,2.001,-9.5,0,180
6354,5,4,10,4,0.5,2.001,-9.5,0,180
6355,6,4,10,4,0.5,2.001,-9.5,0,180
6356,7,4,10,4,0.5,2.001,-9.5,0,180
6357,8,4,10,4,0.5,2.001,-9.5,0,180
6358,9,4,10,4,0.5,2.001,-9.5,0,180
6359,10,4,10,4,0.5,2.001,-9.5,0,180
6360,-10,5,10,4,0.5,2.001,-9.5,0,180
6361,-9,5,10,4,0.5,2.001,-9.5,0,180
6362,-8,5,10,4,0.5,2.001,-9.5,0,180
6363,-7,5,10,4,0.5,2.001,-9.5,0,180
6364,-6,5,10,4,0.5,2.001,-9.5,0,180
6365,-5,5,10,4,0.5,2.001,-9.5,0,180
6366,-4,5,10,4,0.5,2.001,-9.5,0,180
6367,-3,5,10,4,0.5,2.001,-9.5,0,180
6368,-2,5,10,4,0.5,2.001,-9.5,0,180
6369,-1,5,10,4,0.5,2.001,-9.5,0,180
6370,0,5,10,4,0.5,2.001,-9.5,0,180
6371,1,5,10,4,0.5,2.001,-9.5,0,180
6372,2,5,10,4,0.5,2.001,-9.5,0,180
6373,3,5,10,4,0.5,2.001,-9.5,0,180
6374,4,5,10,4,0.5,2.001,-9.5,0,180
6375,5,5,10,4,0.5,2.001,-9.5,0,180
6376,6,5,10,4,0.5,2.001,-9.5,0,180
6377,7,5,10,4,0.5,2.001,-9.5,0,180
6378,8,5,10,4,0.5,2.001,-9.5,0,180
6379,9,5,10,4,0.5,2.001,-9.5,0,180
6380,10,5,10,4,0.5,2.001,-9.5,0,180
6381,-10,6,10,4,0.5,2.001,-9.5,0,180
6382,-9,6,10,4,0.5,2.001,-9.5,0,180
6383,-8,6,10,4,0.5,2.001,-9.5,0,180
6384,-7,6,10,4,0.5,2.001,-9.5,0,180
6385,-6,6,10,4,0.5,2.001,-9.5,0,180
6386,-5,6,10,4,0.5,2.001,-9.5,0,180
6387,-4,6,10,4,0.5,2.001,-9.5,0,180
6388,-3,6,10,4,0.5,2.001,-9.5,0,180
6389,-2,6,10,4,0.5,2.001,-9.5,0,180
6390,-1,6,10,4,0.5,2.001,-9.5,0,180
6391,0,6,10,4,0.5,2.001,-9.5,0,180
6392,1,6,10,4,0.5,2.001,-9.5,0,180
6393,2,6,10,4,0.5,2.001,-9.5,0,180
6394,3,6,10,4,0.5,2.001,-9.5,0,180
6395,4,6,10,4,0.5,2.001,-9.5,0,180
6396,5,6,10,4,0.5,2.001,-9.5,0,180
6397,6,6,10,4,0.5,2.001,-9.5,0,180
6398,7,6,10,4,0.5,2.001,-9.5,0,180
6399,8,6,10,4,0.5,2.001,-9.5,0,180
6400,9,6,10,4,0.5,2.001,-9.5,0,180
6401,10,6,10,4,0.5,2.001,-9.5,0,180
6402,-10,7,10,4,0.5,2.001,-9.5,0,180
6403,-9,7,10,4,0.5,2.001,-9.5,0,180
6404,-8,7,10,4,0.5,2.001,-9.5,0,180
6405,-7,7,10,4,0.5,2.001,-9.5,0,180
6406,-6,7,10,4,0.5,2.001,-9.5,0,180
6407,-5,7,10,4,0.5,2.001,-9.5,0,180
6408,-4,7,10,4,0.5,2.001,-9.5,0,180
6409,-3,7,10,4,0.5,2.001,-9.5,0,180
6410,-2,7,10,4,0.5,2.001,-9.5,0,180
6411,-1,7,10,4,0.5,2.001,-9.5,0,180
6412,0,7,10,4,0.5,2.001,-9.5,0,180
6413,1,7,10,4,0.5,2.001,-9.5,0,180
6414,2,7,10,4,0.5,2.001,-9.5,0,180
6415,3,7,10,4,0.5,2.001,-9.5,0,180
6416,4,7,10,4,0.5,2.001,-9.5,0,180
6417,5,7,10,4,0.5,2.001,-9.5,0,180
6418,6,7,10,4,0.5,2.001,-9.5,0,180
6419,7,7,10,4,0.5,2.001,-9.5,0,180
6420,8,7,10,4,0.5,2.001,-9.5,0,180
6421,9,7,10,4,0.5,2.001,-9.5,0,180
6422,10,7,10,4,0.5,2.001,-9.5,0,180
6423,-10,8,10,4,0.5,2.001,-9.5,0,180
6424,-9,8,10,4,0.5,2.001,-9.5,0,180
6425,-8,8,10,4,0.5,2.001,-9.5,0,180
6426,-7,8,10,4,0.5,2.001,-9.5,0,180
6427,-6,8,10,4,0.5,2.001,-9.5,0,180
6428,-5,8,10,4,0.5,2.001,-9.5,0,180
6429,-4,8,10,4,0.5,2.001,-9.5,0,180
6430,-3,8,10,4,0.5,2.001,-9.5,0,180
6431,-2,8,10,4,0.5,2.001,-9.5,0,180
6432,-1,8,10,4,0.5,2.001,-9.5,0,180
6433,0,8,10,4,0.5,2.001,-9.5,0,180
6434,1,8,10,4,0.5,2.001,-9.5,0,180
6435,2,8,10,4,0.5,2.001,-9.5,0,180
6436,3,8,10,4,0.5,2.001,-9.5,0,180
6437,4,8,10,4,0.5,2.001,-9.5,0,180
6438,5,8,10,4,0.5,2.001,-9.5,0,180
6439,6,8,10,4,0.5,2.001,-9.5,0,180
6440,7,8,10,4,0.5,2.001,-9.5,0,180
6441,8,8,10,4,0.5,2.001,-9.5,0,180
6442,9,8,10,4,0.5,2.001,-9.5,0,180
6443,10,8,10,4,0.5,2.001,-9.5,0,180
6444,-10,9,10,4,0.5,2.001,-9.5,0,180
6445,-9,9,10,4,0.5,2.001,-9.5,0,180
6446,-8,9,10,4,0.5,2.001,-9.5,0,180
6447,-7,9,10,4,0.5,2.001,-9.5,0,180
6448,-6,9,10,4,0.5,2.001,-9.5,0,180
6449,-5,9,10,4,0.5,2.001,-9.5,0,180
6450,-4,9,10,4,0.5,2.001,-9.5,0,180
6451,-3,9,10,4,0.5,2.001,-9.5,0,180
6452,-2,9,10,4,0.5,2.001,-9.5,0,180
6453,-1,9,10,4,0.5,2.001,-9.5,0,180
6454,0,9,10,4,0.5,2.001,-9.5,0,180
6455,1,9,10,4,0.5,2.001,-9.5,0,180
6456,2,9,10,4,0.5,2.001,-9.5,0,180
6457,3,9,10,4,0.5,2.001,-9.5,0,180
6458,4,9,10,4,0.5,2.001,-9.5,0,180
6459,5,9,10,4,0.5,2.001,-9.5,0,180
6460,6,9,10,4,0.5,2.001,-9.5,0,180
6461,7,9,10,4,0.5,2.001,-9.5,0,180
6462,8,9,10,4,0.5,2.001,-9.5,0,180
6463,9,9,10,4,0.5,2.001,-9.5,0,180
6464,10,9,10,4,0.5,2.001,-9.5,0,180
6465,-9,3,0,5,0.5,2.001,-9.5,0,180
6466,-8,3,0,5,0.5,2.001,-9.5,0,180
6467,-7,3,0,5,0.5,2.001,-9.5,0,180
6468,-6,3,0,5,0.5,2.001,-9.5,0,180
6469,-5,3,0,5,0.5,2.001,-9.5,0,180
6470,-4,3,0,5,0.5,2.001,-9.5,0,180
6471,-3,3,0,5,0.5,2.001,-9.5,0,180
6472,-2,3,0,5,0.5,2.001,-9.5,0,180
6473,-1,3,0,5,0.5,2.001,-9.5,0,180
6474,0,3,0,5,0.5,2.001,-9.5,0,180
6475,1,3,0,5,0.5,2.001,-9.5,0,180
6476,2,3,0,5,0.5,2.001,-9.5,0,180
6477,3,3,0,5,0.5,2.001,-9.5,0,180
6478,4,3,0,5,0.5,2.001,-9.5,0,180
6479,5,3,0,5,0.5,2.001,-9.5,0,180
6480,6,3,0,5,0.5,2.001,-9.5,0,180
6481,7,3,0,5,0.5,2.001,-9.5,0,180
6482,8,3,0,5,0.5,2.001,-9.5,0,180
6483,9,3,0,5,0.5,2.001,-9.5,0,180
6484,10,3,0,5,0.5,2.001,-9.5,0,180
6485,-10,4,0,5,0.5,2.001,-9.5,0,180
6486,-9,4,0,5,0.5,2.001,-9.5,0,180
6487,-8,4,0,5,0.5,2.001,-9.5,0,180
6488,-7,4,0,5,0.5,2.001,-9.5,0,180
6489,-6,4,0,5,0.5,2.001,-9.5,0,180
6490,-5,4,0,5,0.5,2.001,-9.5,0,180
6491,-4,4,0,5,0.5,2.001,-9.5,0,180
6492,-3,4,0,5,0.5,2.001,-9.5,0,180
6493,-2,4,0,5,0.5,2.001,-9.5,0,180
6494,-1,4,0,5,0.5,2.001,-9.5,0,180
6495,0,4,0,5,0.5,2.001,-9.5,0,180
6496,1,4,0,5,0.5,2.001,-9.5,0,180
6497,2,4,0,5,0.5,2.001,-9.5,0,180
6498,3,4,0,5,0.5,2.001,-9.5,0,180
6499,4,4,0,5,0.5,2.001,-9.5,0,180
6500,5,4,0,5,0.5,2.001,-9.5,0,180
6501,6,4,0,5,0.5,2.001,-9.5,0,180
6502,7,4,0,5,0.5,2.001,-9.5,0,180
6503,8,4,0,5,0.5,2.001,-9.5,0,180
6504,9,4,0,5,0.5,2.001,-9.5,0,180
6505,10,4,0,5,0.5,2.001,-9.5,0,180
6506,-10,5,0,5,0.5,2.001,-9.5,0,180
6507,-9,5,0,5,0.5,2.001,-9.5,0,180
6508,-8,5,0,5,0.5,2.001,-9.5,0,180
6509,-7,5,0,5,0.5,2.001,-9.5,0,180
6510,-6,5,0,5,0.5,2.001,-9.5,0,180
6511,-5,5,0,5,0.5,2.001,-9.5,0,180
6512,-4,5,0,5,0.5,2.001,-9.5,0,180
6513,-3,5,0,5,0.5,2.001,-9.5,0,180
6514,-2,5,0,5,0.5,2.001,-9.5,0,180
6515,-1,5,0,5,0.5,2.001,-9.5,0,180
6516,0,5,0,5,0.5,2.001,-9.5,0,180
6517,1,5,0,5,0.5,2.001,-9.5,0,180
6518,2,5,0,5,0.5,2.001,-9.5,0,180
6519,3,5,0,5,0.5,2.001,-9.5,0,180
6520,4,5,0,5,0.5,2.001,-9.5,0,180
6521,5,5,0,5,0.5,2.001,-9.5,0,180
6522,6,5,0,5,0.5,2.001,-9.5,0,180
6523,7,5,0,5,0.5,2.001,-9.5,0,180
6524,8,5,0,5,0.5,2.001,-9.5,0,180
6525,9,5,0,5,0.5,2.001,-9.5,0,180
6526,10,5,0,5,0.5,2.001,-9.5,0,180
6527,-10,6,0,5,0.5,2.001,-9.5,0,180
6528,-9,6,0,5,0.5,2.001,-9.5,0,180
6529,-8,6,0,5,0.5,2.001,-9.5,0,180
6530,-7,6,0,5,0.5,2.001,-9.5,0,180
6531,-6,6,0,5,0.5,2.001,-9.5,0,180
6532,-5,6,0,5,0.5,2.001,-9.5,0,180
6533,-4,6,0,5,0.5,2.001,-9.5,0,180
6534,-3,6,0,5,0.5,2.001,-9.5,0,180
6535,-2,6,0,5,0.5,2.001,-9.5,0,180
6536,-1,6,0,5,0.5,2.001,-9.5,0,180
6537,0,6,0,5,0.5,2.001,-9.5,0,180
6538,1,6,0,5,0.5,2.001,-9.5,0,180
6539,2,6,0,5,0.5,2.001,-9.5,0,180
6540,3,6,0,5,0.5,2.001,-9.5,0,180
6541,4,6,0,5,0.5,2.001,-9.5,0,180
6542,5,6,0,5,0.5,2.001,-9.5,0,180
6543,6,6,0,5,0.5,2.001,-9.5,0,180
6544,7,6,0,5,0.5,2.001,-9.5,0,180
6545,8,6,0,5,0.5,2.001,-9.5,0,180
6546,9,6,0,5,0.5,2.001,-9.5,0,180
6547,10,6,0,5,0.5,2.001,-9.5,0,180
6548,-10,7,0,5,0.5,2.001,-9.5,0,180
6549,-9,7,0,5,0.5,2.001,-9.5,0,180
6550,-8,7,0,5,0.5,2.001,-9.5,0,180
6551,-7,7,0,5,0.5,2.001,-9.5,0,180
6552,-6,7,0,5,0.5,2.001,-9.5,0,180
6553,-5,7,0,5,0.5,2.001,-9.5,0,180
6554,-4,7,0,5,0.5,2.001,-9.5,0,180
6555,-3,7,0,5,0.5,2.001,-9.5,0,180
6556,-2,7,0,5,0.5,2.001,-9.5,0,180
6557,-1,7,0,5,0.5,2.001,-9.5,0,180
6558,0,7,0,5,0.5,2.001,-9.5,0,180
6559,1,7,0,5,0.5,2.001,-9.5,0,180
6560,2,7,0,5,0.5,2.001,-9.5,0,180
6561,3,7,0,5,0.5,2.001,-9.5,0,180
6562,4,7,0,5,0.5,2.001,-9.5,0,180
6563,5,7,0,5,0.5,2.001,-9.5,0,180
6564,6,7,0,5,0.5,2.001,-9.5,0,180
6565,7,7,0,5,0.5,2.001,-9.5,0,180
6566,8,7,0,5,0.5,2.001,-9.5,0,180
6567,9,7,0,5,0.5,2.001,-9.5,0,180
6568,10,7,0,5,0.5,2.001,-9.5,0,180
6569,-10,8,0,5,0.5,2.001,-9.5,0,180
6570,-9,8,0,5,0.5,2.001,-9.5,0,180
6571,-8,8,0,5,0.5,2.001,-9.5,0,180
6572,-7,8,0,5,0.5,2.001,-9.5,0,180
6573,-6,8,0,5,0.5,2.001,-9.5,0,180
6574,-5,8,0,5,0.5,2.001,-9.5,0,180
6575,-4,8,0,5,0.5,2.001,-9.5,0,180
6576,-3,8,0,5,0.5,2.001,-9.5,0,180
6577,-2,8,0,5,0.5,2.001,-9.5,0,180
6578,-1,8,0,5,0.5,2.001,-9.5,0,180
6579,0,8,0,5,0.5,2.001,-9.5,0,180
6580,1,8,0,5,0.5,2.001,-9.5,0,180
6581,2,8,0,5,0.5,2.001,-9.5,0,180
6582,3,8,0,5,0.5,2.001,-9.5,0,180
6583,4,8,0,5,0.5,2.001,-9.5,0,180
6584,5,8,0,5,0.5,2.001,-9.5,0,180
6585,6,8,0,5,0.5,2.001,-9.5,0,180
6586,7,8,0,5,0.5,2.001,-9.5,0,180
6587,8,8,0,5,0.5,2.001,-9.5,0,180
6588,9,8,0,5,0.5,2.001,-9.5,0,180
6589,10,8,0,5,0.5,2.001,-9.5,0,180
6590,-10,9,0,5,0.5,2.001,-9.5,0,180
6591,-9,9,0,5,0.5,2.001,-9.5,0,180
6592,-8,9,0,5,0.5,2.001,-9.5,0,180
6593,-7,9,0,5,0.5,2.001,-9.5,0,180
6594,-6,9,0,5,0.5,2.001,-9.5,0,180
6595,-5,9,0,5,0.5,2.001,-9.5,0,180
6596,-4,9,0,5,0.5,2.001,-9.5,0,180
6597,-3,9,0,5,0.5,2.001,-9.5,0,180
6598,-2,9,0,5,0.5,2.001,-9.5,0,180
6599,-1,9,0,5,0.5,2.001,-9.5,0,180
6600,0,9,0,5,0.5,2.001,-9.5,0,180
6601,1,9,0,5,0.5,2.001,-9.5,0,180
6602,2,9,0,5,0.5,2.001,-9.5,0,180
6603,3,9,0,5,0.5,2.001,-9.5,0,180
6604,4,9,0,5,0.5,2.001,-9.5,0,180
6605,5,9,0,5,0.5,2.001,-9.5,0,180
6606,6,9,0,5,0.5,2.001,-9.5,0,180
6607,7,9,0,5,0.5,2.001,-9.5,0,180
6608,8,9,0,5,0.5,2.001,-9.5,0,180
6609,9,9,0,5,0.5,2.001,-9.5,0,180
6610,10,9,0,5,0.5,2.001,-9.5,0,180
6611,-10,3,1,5,0.5,2.001,-9.5,0,180
6612,-9,3,1,5,0.5,2.001,-9.5,0,180
